ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"HX480GSSDSATA3-U-80","480GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX128GSSDSATA3-U-80","128GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA34TB-UF","3.5"" DESKTOP HDD 4TB USED FAULTY","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA3750-90","3.5"" DESKTOP HDD 750 90-99% health USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX380GSSDM2PCIE-U-LH","HX380GSSDM2PCIE-U-LH","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX256GSSDM2-U-LH","256GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA36TB-70","3.5"" DESKTOP HDD 6TB 70-79% health USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX240GSSDSATA3-U-80","240GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX256GSSDSATA3-U-70","256GB 2.5"" SATA SSD 70-79% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX120GSSDSATA3-U-LH","120GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA3750-LH","3.5"" DESKTOP HDD 750 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA21TB-9","1TB 2.5"" SATA HDD 9mm","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA35TB-UF","3.5"" DESKTOP HDD 5TB USED FAULTY","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX250GSSDSATA3-U-80","250GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX480GSSDSATA3-U-LH","480GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA38TB-80","3.5"" DESKTOP HDD 8TB 80-89% health USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA3750-UF","3.5"" DESKTOP HDD 750 USED FAULTY","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX1TSSDSATA3-U-LH","1TB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA33TB-UF","3.5"" DESKTOP HDD 3TB USED FAULTY","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX960GSSDSATA3-U-LH","960GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA314TB-UF","14TB 3.5"" SATA HDD USED FAULTY","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA31TB-LH","3.5"" DESKTOP HDD 1TB LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"L710C14D16R256S 5410-B","Dell5410/i7-10/16gb/256gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:48:16","1","90"
"L710C14D16R256S 5410-B","Dell5410/i7-10/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:48:16","0","0"
"L710C14D16R512S 5410","Dell5410/i7-10/16gb/512gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:49:31","1","95"
"L710C14D16R512S 5410","Dell5410/i7-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:49:31","0","0"
"L710C14D16R512S 5410-B","Dell5410/i7-10/16gb/512gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:49:35","1","90"
"L710C14D16R512S 5410-B","Dell5410/i7-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:49:35","0","0"
"L58C13D16R512S 5300","Dell5300/i5-8/16gb/512gb/13","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:55:02","1","75"
"L58C13D16R512S 5300","Dell5300/i5-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:55:02","0","0"
"LR5C14D16R512S T495","LR5C14D16R512S T495","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:56:44","2","150"
"LR5C14D16R512S T495","LR5C14D16R512S T495","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:56:44","0","0"
"LR7C14D16R512S T495","LR7C14D16R512S T495","OPENING STOCK","Default","28/05/2025 09:57:34","0","0"
"LR7C14D16R512S T495-C","LR7C14D16R512S T495-C","OPENING STOCK","Default","28/05/2025 09:58:03","0","0"
"LR7C14D16R512S T495-variation","LR7C14D16R512S T495-variation","OPENING STOCK","Default","28/05/2025 10:01:13","0","0"
"L510C14D16R512S T14","L510C14D16R512S T14","OPENING STOCK","Default","28/05/2025 10:01:34","0","0"
"L510C14D16R512S T14-C","L510C14D16R512S T14-C","OPENING STOCK","Default","28/05/2025 10:01:54","0","0"
"L510C14D16R512S T14-variation","L510C14D16R512S T14-variation","OPENING STOCK","Default","28/05/2025 10:03:14","0","0"
"L58C14D16R256S T490","Lenovo T490, i5 8th, 16GB, 256GB","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 10:04:07","4","300"
"L58C14D16R256S T490","Lenovo T490, i5 8th, 16GB, 256GB","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:07","0","0"
"L58C13D16R512S 7300-C","Dell7300/i5-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D16R256S 5410-B","Dell5410/i5-10/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D16R512S 5410-C","Dell5410/i5-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D16R512S 840G7-C","L510C14D16R512S 840G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D16R512S T14-B","L510C14D16R512S T14-B","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L710C14D16R256S 5410-B","Dell5410/i7-10/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D16R256S 5410-C","Dell5410/i5-10/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C13D16R256S 830G6-C","HP830G6/i5-8/16gb/256gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L712C14D16R512S Alinware X14","L712C14D16R512S Alinware X14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C14D8R256S 840g5-C","HP840g5/i5-8/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C14D8R256S 7400 2in1-B","Dell7400 2in 1/i5-8/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D16R512S 840G7","L510C14D16R512S 840G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L78C14D16R256S 840G6-C","HP840g6/i7-8/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C13D16R256S 830G6-B","HP830G6/i5-8/16gb/256gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L511C14D16R512S 840G8-B","HP840G8/i5-11/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C14D16R256S T490","Lenovo T490, i5 8th, 16GB, 256GB","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D8R256S 5410-B","Dell5410/i5-10/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C14D16R256S 5400-B","Laptop i5-8th cpu 14 Inch 16GB RAM 256GB SSD  5400","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C14D16R256S 840g6-C","HP840g6/i5-8/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C14D16R256S T490-B","Lenovo T490, i5 8th, 16GB, 256GB","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"LR5PC14D16R512S 745G5 -B","LR5PC14D16R512S 745G5 -B","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C13D16R512S 830G6-B","HP 830 G6/i5-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L711C14D16R512S 5420-B","Dell/5420/i7-11/16/512GB/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L57C13D8R512S 1030G2-B","Laptop i5-7th cpu 13 Inch 8GB RAM 512GB SSD 1030G2","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L711C14D16R512S 7420-B","Dell7420/i7-11/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L57C13D8R512S 1030G2-C","Laptop i5-7th cpu 13 Inch 8GB RAM 512GB SSD 1030G2","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"LR7C14D16R512S T495-B","LR7C14D16R512S T495-B","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C13D16R512S 830G6-C","HP 830 G6/i5-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D16R512S 840G7-B","L510C14D16R512S 840G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L58C14D16R256S 840G6-B","HP840g6/i5-8/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L510C14D16R512S 5410-B","Dell5410/i5-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 10:04:19","0","0"
"L710C14D16R256S 5410","Dell5410/i7-10/16gb/256gb/14","PO PO28052591924 to OPEN. Due 2 UserName: tom@drmem.com","Default","28/05/2025 10:04:35","0","0"
"L712C14D16R512S Alienware X14","L712C14D16R512S Alienware X14","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:35","0","0"
"L510C14D16R256S 5410","Dell5410/i5-10/16gb/256gb/14","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:35","0","0"
"L58C14D8R256S 840G5-B","HP840g5/i5-8/8gb/256gb/14","PO PO28052591924 to OPEN. Due 4 UserName: tom@drmem.com","Default","28/05/2025 10:04:35","0","0"
"L510C14D8R256S 5410","Dell5410/i5-10/8gb/256gb/14","PO PO28052591924 to OPEN. Due 6 UserName: tom@drmem.com","Default","28/05/2025 10:04:35","0","0"
"L711C14D16R512S 7420","Dell7420/i7-11/16gb/512gb/14","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:35","0","0"
"LR7C14D16R512S T495","LR7C14D16R512S T495","PO PO28052591924 to OPEN. Due 2 UserName: tom@drmem.com","Default","28/05/2025 10:04:35","0","0"
"L58C14D16R256S 840g6","HP EliteBook 840 G6 Laptop Intel Core i5 8365U 8th Gen 16GB RAM 256GB SSD Win 11","PO PO28052591924 to OPEN. Due 2 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L78C14D16R256S 840G6-B","HP840g6/i7-8/16gb/256gb/14","DIRECT ADJUSTMENT BY tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L510C14D16R512S T14","L510C14D16R512S T14","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L711C14D16R512S 5420","Dell/5420/i7-11/16/512GB/14","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L57C13D8R512S 1030G2","Laptop i5-7th cpu 13 Inch 8GB RAM 512GB SSD 1030G2","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L511C14D16R512S 840G8","HP840G8/i5-11/16gb/512gb/14","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L58C14D16R256S 5400","Laptop i5-8th cpu 14 Inch 16GB RAM 256GB SSD  5400","PO PO28052591924 to OPEN. Due 4 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L58C14D8R256S 7400 2in1","Dell7400 2in 1/i5-8/8gb/256gb/14","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"LR5PC14D16R512S 745G5-C","LR5PC14D16R512S 745G5-C","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L510C14D16R512S 5410","Dell5410/i5-10/16gb/512gb/14","PO PO28052591924 to OPEN. Due 9 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L58C13D16R512S 830G6","HP 830 G6/i5-8/16gb/512gb/13","PO PO28052591924 to OPEN. Due 30 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L58C13D16R256S 830G6","HP830G6/i5-8/16gb/256gb/13","PO PO28052591924 to OPEN. Due 16 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L58C13D16R512S 7300-B","Dell7300/i5-8/16gb/512gb/13","PO PO28052591924 to OPEN. Due 1 UserName: tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L710C14D16R256S 5410-C","Dell5410/i7-10/16gb/256gb/14","DIRECT ADJUSTMENT BY tom@drmem.com","Default","28/05/2025 10:04:36","0","0"
"L78C14D16R256S 840G6-B","HP840g6/i7-8/16gb/256gb/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:39","1","85"
"L58C14D16R256S 840g6","HP EliteBook 840 G6 Laptop Intel Core i5 8365U 8th Gen 16GB RAM 256GB SSD Win 11","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:39","1","85"
"L58C13D16R512S 830G6","HP 830 G6/i5-8/16gb/512gb/13","PO PO28052591924 delivered 8 tom@drmem.com","Default","28/05/2025 10:04:39","8","680"
"L58C13D16R256S 830G6","HP830G6/i5-8/16gb/256gb/13","PO PO28052591924 delivered 8 tom@drmem.com","Default","28/05/2025 10:04:40","8","680"
"L511C14D16R512S 840G8","HP840G8/i5-11/16gb/512gb/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:40","1","105"
"L510C14D16R512S 5410","Dell5410/i5-10/16gb/512gb/14","PO PO28052591924 delivered 2 tom@drmem.com","Default","28/05/2025 10:04:40","2","160"
"L510C14D8R256S 5410","Dell5410/i5-10/8gb/256gb/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:40","1","80"
"L510C14D16R256S 5410","Dell5410/i5-10/16gb/256gb/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:40","1","80"
"LR5PC14D16R512S 745G5-C","LR5PC14D16R512S 745G5-C","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:40","1","90"
"L712C14D16R512S Alienware X14","L712C14D16R512S Alienware X14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:40","1","150"
"L58C14D8R256S 840G5-B","HP840g5/i5-8/8gb/256gb/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:40","1","95"
"L57C13D8R512S 1030G2","Laptop i5-7th cpu 13 Inch 8GB RAM 512GB SSD 1030G2","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:41","1","95"
"L58C14D16R256S 5400","Laptop i5-8th cpu 14 Inch 16GB RAM 256GB SSD  5400","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:41","1","90"
"L710C14D16R256S 5410","Dell5410/i7-10/16gb/256gb/14","PO PO28052591924 delivered 2 tom@drmem.com","Default","28/05/2025 10:04:41","2","180"
"L710C14D16R256S 5410-C","Dell5410/i7-10/16gb/256gb/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:41","1","90"
"L711C14D16R512S 5420","Dell/5420/i7-11/16/512GB/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:41","1","90"
"L711C14D16R512S 7420","Dell7420/i7-11/16gb/512gb/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:41","1","90"
"L58C14D8R256S 7400 2in1","Dell7400 2in 1/i5-8/8gb/256gb/14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:41","1","90"
"L58C13D16R512S 7300-B","Dell7300/i5-8/16gb/512gb/13","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:42","1","75"
"LR7C14D16R512S T495","LR7C14D16R512S T495","PO PO28052591924 delivered 2 tom@drmem.com","Default","28/05/2025 10:04:42","2","140"
"L510C14D16R512S T14","L510C14D16R512S T14","PO PO28052591924 delivered 1 tom@drmem.com","Default","28/05/2025 10:04:42","1","80"
"CMK32GX4M2A2133C13","CORSAIR VENGEANCE 32GB (2 x16GB) DDR4 2133MHz Memory RAM CMK32GX4M2A2133C13","Imported from file","Default","28/05/2025 10:05:52","0","-1.06581410364015E-14"
"CMK32GX4M2A2666C16","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 2666MHz RAM CMK32GX4M2A2666C16","Imported from file","Default","28/05/2025 10:05:52","0","-4.9737991503207E-14"
"16GB-PC4-2Rx4-R-ECC","16GB DDR4 ECC Registered DIMM","Imported from file","Default","28/05/2025 10:05:52","0","-8.24229573481716E-13"
"CMK32GX4M2Z3600C18","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 3600MHz RAM CMK32GX4M2Z3600C18","Imported from file","Default","28/05/2025 10:05:52","0","-2.1316282072803E-14"
"CM4GX16GE2133C13K8","Corsair VENGEANCE LPX 16GB (1x16GB) DDR4 2133MHz RAM CM4GX16GE2133C13K8","Imported from file","Default","28/05/2025 10:05:52","0","-3.5527136788005E-14"
"CMK32GX4M2E3200C16","Corsair VENGEANCE LPX 32GB (2x16GB) DDR4 3200MHz RAM CMK32GX4M2E3200C16","Imported from file","Default","28/05/2025 10:05:52","0","-2.1316282072803E-14"
"CMW64GX4M4D3600C18","CORSAIR VENGEANCE 64GB (4 x16GB) DDR4 3600MHz Memory RAM CMW64GX4M4D3600C18","Imported from file","Default","28/05/2025 10:05:53","0","-1.06581410364015E-14"
"DX4GDDR4EP2133U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),DX4GDDR4EP2133U]","Imported from file","Default","28/05/2025 10:05:53","0","-4.2632564145606E-14"
"DX8GDDR4EP2133U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4EP2133U]","Imported from file","Default","28/05/2025 10:05:53","0","-2.41584530158434E-13"
"GT7302G","GT 730 2G","Imported from file","Gaming PC & Laptops","28/05/2025 10:05:53","0","-3.41060513164848E-13"
"DX8GDDR3U1333U","[DESKTOP,DDR3,PC3-10600 (DDR3-1333),8GB (1x8GB),DX8GDDR3U1333U]","Imported from file","Default","28/05/2025 10:05:53","0","-6.43929354282591E-15"
